ID,Tweet ID,User ID,Username,text,Created At,numbers,clean_text,label,label_score
345,1894157296059781589,2742147296,danielgintingm,#MotivasiHariIni : JANGAN MENYERAH TETAPLAH SEMANGAT KEBAHAGIAAN AKAN HADIR SETELAH LELAHMU Berlarilah ketika kamu bisa berjalan jika harus merangkak jika perlu yang penting jangan pernah menyerah. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/ILKNxlfx04,2025-03-17 04:18:16,['04'],menyerah tetaplah semangat kebahagiaan hadir lelahmu berlarilah berjalan merangkak menyerah,negatif,-11
346,1893888601609384120,1380373705587531778,smspay_id,Saat tantangan terasa berat dan jalan terasa terjal ingat kembali alasan mengapa kamu memulai! Setiap langkah kecil tetap membawa kita lebih dekat ke tujuan. Tetap semangat! #MotivasiHariIni #JanganMenyerah #IngatTujuanmu #SemangatKerja #NeverGiveUp #GrowthMindset #SMSPay https://t.co/ZEUQDxepNU,2025-03-17 04:18:16,[],tantangan berat jalan terjal alasan langkah membawa tujuan semangat,positif,3
347,1893072276494663799,2742147296,danielgintingm,#MotivasiHariIni : KEHIDUPAN TAK MEMBERIMU KESEMPATAN KEDUA TAPI IA KADANG MEMBERIKAN AWAL YANG BARU https://t.co/pmCYXszcAc,2025-03-17 04:18:16,[],kehidupan memberimu kesempatan kadang,positif,3
348,1892706136828088435,2742147296,danielgintingm,#MotivasiHariIni : TANPA KEBERANIAN TAKKAN ADA KEMENANGAN TANPA PERJUANGAN TAKKAN ADA AKHIR BAHAGIA #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/2KOg64dVL8,2025-03-17 04:18:16,"['2', '64', '8']",keberanian takkan kemenangan perjuangan takkan bahagia,negatif,-1
349,1892347449177428391,2742147296,danielgintingm,#MotivasiHariIni : TIDAK ADA PROSES YANG MUDAH UNTUK TUJUAN YANG INDAH AKAN ADA HARI SULIT UNTUK MEMBUAT DIRI MENJADI LEBIH KUAT https://t.co/sTuJR5g7au,2025-03-17 04:18:16,"['5', '7']",proses mudah tujuan indah sulit kuat,negatif,-5
350,1891997181264961701,2742147296,danielgintingm,#MotivasiHariIni : DIBALIK BAYANG-BAYANG SELALU ADA CAHAYA ........ https://t.co/0lBtozVoDx #TetapSemangat #TetapOptimis #PantangMenyerah,2025-03-17 04:18:16,['0'],dibalik bayangbayang cahaya,negatif,-3
351,1891764415336415353,1255123679320686592,al3_fad,Selasa adalah hari untuk memperbaiki dan meningkatkan diri! Jangan ragu untuk mengambil langkah baru menuju kesuksesan. #SelasaSemangat #MotivasiHariIni https://t.co/hdQ2xIpZAq,2025-03-17 04:18:16,['2'],selasa memperbaiki meningkatkan ragu mengambil langkah kesuksesan,positif,1
352,1891254878250422467,2742147296,danielgintingm,#MotivasiHariIni : HEI! KAMU ITU LUAR BIASA..... https://t.co/PBiTkliBCi #TetapSemangat #TetapOptimis #PantangMenyerah,2025-03-17 04:18:16,[],hei,netral,0
353,1890531758216487244,2742147296,danielgintingm,#MotivasiHariIni : TANPA RASA SAKIT ... https://t.co/WJ9uZwqSJr #TetapSemangat #TetapOptimis #PantangMenyerah,2025-03-17 04:18:16,['9'],sakit,negatif,-5
354,1889973539031363937,1694391186642063360,BANGYUSS88,COCOK LANGSUNG OTW MARKAS DARMONO BUAT JAM 7 BOS SEMOGA BERUNTUNG... #MOTIVASIHARIINI Najwa DAN SANDRA DEWI https://t.co/srK3OxW9PL,2025-03-17 04:18:16,"['7', '3', '9']",cocok langsung otw markas darmono jam 7 bos semoga beruntung najwa sandra dewi,positif,7
355,1889221632537084007,1886247326039351296,ikawati_sari8,Hari ini adalah kesempatan baru untuk menjadi versi terbaik diri kita. #MotivasiHariIni,2025-03-17 04:18:16,[],kesempatan versi terbaik,positif,5
356,1889198504947433569,1886239623825018880,heni_melati,Hari ini adalah kesempatan baru untuk menjadi versi terbaik diri kita. #MotivasiHariIni,2025-03-17 04:18:16,[],kesempatan versi terbaik,positif,5
357,1889177191532941787,1885213471710863362,elinara_suci,Hari ini adalah kesempatan baru untuk menjadi versi terbaik diri kita. #MotivasiHariIni,2025-03-17 04:18:16,[],kesempatan versi terbaik,positif,5
358,1889154716149690440,1885223836641333248,ferya_selvia,Hari ini adalah kesempatan baru untuk menjadi versi terbaik diri kita. #MotivasiHariIni,2025-03-17 04:18:16,[],kesempatan versi terbaik,positif,5
359,1887993780542034102,2742147296,danielgintingm,#MotivasiHariIni : Terlalu memikirkan masa lalu hanya akan membutakan masa depanmu. Ingat ! SESEORANG DITENTUKAN OLEH SIAPA DIRINYA SEKARANG BUKAN DIRINYA YANG DULU #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/XgcxSijAwb,2025-03-17 04:18:16,[],memikirkan membutakan depanmu ditentukan,negatif,-3
360,1887677148477174034,1887676550205874180,erisyajina,Kesuksesan itu bukan tentang seberapa cepat kita sampai tapi tentang seberapa jauh kita bertahan. #MotivasiHariIni,2025-03-17 04:18:16,[],kesuksesan cepat bertahan,negatif,-7
361,1887268804188905812,2742147296,danielgintingm,#MotivasiHariIni : TIADA KERUGIAN BESAR TANPA KEUNTUNGAN KECIL Bahkan di saat kehilangan masih ada sesuatu yang bisa diperoleh. Jangan berputus asa sikapi segala sesuatu dari sudut pandang positif. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/NZhL7zcSz2,2025-03-17 04:18:16,"['7', '2']",tiada kerugian keuntungan kehilangan diperoleh berputus asa sikapi sudut pandang positif,negatif,-7
362,1886990305515159875,1255123679320686592,al3_fad,Rabu adalah pertengahan perjalanan jangan menyerah tetap semangat! Setiap langkah kecil hari ini mendekatkanmu pada impian besar. Teruslah berusaha karena hal baik selalu menanti mereka yang tak berhenti berjuang! #SemangatRabu #MotivasiHariIni https://t.co/58InoO2U9P,2025-03-17 04:18:16,"['58', '2', '9']",rabu pertengahan perjalanan menyerah semangat langkah mendekatkanmu impian teruslah berusaha berhenti berjuang,negatif,-1
363,1885217460410089724,1877073553864142853,RicoRDP25,Hari ini mungkin berat tapi setiap langkah yang kamu ambil mendekatkanmu pada tujuan. Tetap maju tetap percaya! #MotivasiHariIni #YouCanDoIt,2025-03-17 04:18:16,[],berat langkah ambil mendekatkanmu tujuan maju percaya,positif,1
364,1885191278566011267,1875366100827078656,LangkahSpiritua,Jangan menunggu perubahan dari luar. Jadilah perubahan itu sendiri. Pesan ini terus menginspirasiku dalam menulis MARUM. Baca ceritanya: [https://t.co/IeWvlkEVgu] #MotivasiHariIni #MARUM,2025-03-17 04:18:16,[],menunggu perubahan perubahan pesan menginspirasiku menulis marum baca ceritanya,positif,3
365,1885094892680208624,2742147296,danielgintingm,#MotivasiHariIni : Setiap insan memilik kekurangan juga kelebihan MAKSIMALKAN POTENSI DAN KELEBIHAN DEMI TERWUJUDNYA KEBERHASILAN YANG DIIMPIKAN jangan berleha-leha lagi angkat semangatmu dan galilah potensimu. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/rafEzLj9Bq,2025-03-17 04:18:16,['9'],insan memilik kekurangan kelebihan maksimalkan potensi kelebihan terwujudnya keberhasilan diimpikan berlehaleha angkat semangatmu galilah potensimu,negatif,-3
366,1884780009359089816,1877073553864142853,RicoRDP25,Setiap hari adalah kesempatan baru untuk tumbuh belajar dan menjadi lebih baik. Jangan takut melangkah karena semua perubahan besar dimulai dari langkah kecil. Tetap semangat. #MotivasiHariIni #TetapSemangat #GrowAndGlow,2025-03-17 04:18:16,[],kesempatan tumbuh belajar takut melangkah perubahan langkah semangat,positif,6
367,1882924834671432073,2742147296,danielgintingm,#MotivasiHariIni : AYO MELANGKAHLAH DENGAN PENUH SEMANGAT GAPAI MIMPIMU JANGAN CUMA DUDUK DAN BERHARAP BERTINDAKLAH! Keberhasilan tidak datang begitu saja bagai sebuah keajaiban wujudkan mimpimu dan keajaiban kan terjadi. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/nJxH6vgbLr,2025-03-17 04:18:16,['6'],ayo melangkahlah penuh semangat gapai mimpimu duduk berharap bertindaklah keberhasilan keajaiban wujudkan mimpimu keajaiban,negatif,-5
368,1882629067540987965,1877073553864142853,RicoRDP25,Setiap langkah kecil adalah awal dari sesuatu yang besar. Mulai saja sisanya akan mengikuti. #KeepGoing #MotivasiHariIni,2025-03-17 04:18:16,[],langkah sisanya mengikuti,positif,7
369,1882593909395890407,2742147296,danielgintingm,#MotivasiHariIni : DARI KESALAHAN KITA BELAJAR MANA YANG BENAR BUKANKAH DARI RASA PAHIT KITA TAHU YANG MANIS? #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/VDUXZsoQpj,2025-03-17 04:18:16,[],kesalahan belajar pahit manis,negatif,-7
370,1882308419832701213,1833853418529800192,jaylas1205,Hari ini adalah kesempatan baru untuk membuat hari esok lebih baik. Jangan menunggu kesempatan ciptakanlah. Setiap hari adalah kesempatan untuk memulai kembali. #MotivasiHariIni #InspirasiHidup #KataKataMotivasi #HariBaruHariBaik #SemangatHidup https://t.co/Moc8ap3fa2,2025-03-17 04:18:16,"['8', '3', '2']",kesempatan esok menunggu kesempatan ciptakanlah kesempatan,negatif,-5
371,1881995688336388135,1478570521381851137,bdk_surabaya,Halo #koncobdk Setiap detik yang kita miliki adalah kesempatan berharga. Jangan biarkan waktu berlalu begitu saja tanpa makna. Ayo ambil langkah pertama dan wujudkan apa yang kita impikan! #MotivasiHariIni #TindakanUntukMasaDepan #WaktuBerkualitas #SemangatBeraksi https://t.co/12sEmAWrn6,2025-03-17 04:18:16,"['12', '6']",halo detik miliki kesempatan berharga biarkan makna ayo ambil langkah wujudkan impikan,positif,9
372,1881829282261192795,1508101274847559683,AyedAmad_,Hari ini adalah peluang baru untuk melangkah lebih dekat ke impianmu. Jangan sia-siakan waktu karena setiap detik yang diisi dengan usaha akan mendekatkanmu pada keberhasilan. #MotivasiHariIni #LangkahBaru #JanganMenyerah #MenujuImpian,2025-03-17 04:18:16,[],peluang melangkah impianmu siasiakan detik diisi usaha mendekatkanmu keberhasilan,negatif,-4
373,1881471463791984734,2742147296,danielgintingm,#MotivasiHariIni : Bangkitlah dari keterperukanmu hari ini hari yang baru yakinkan dirimu SELALU ADA PELUANG BARU DI SETIAP HARI YANG BARU JEMPUTLAH PELUANGMU! #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/fGbaZb02PG,2025-03-17 04:18:16,['02'],bangkitlah keterperukanmu yakinkan dirimu peluang jemputlah peluangmu,negatif,-1
374,1881219075512422548,1879019446402179072,amir_saleh77,Hari ini adalah hari untuk mencapai impianmu! #MotivasiHariIni,2025-03-17 04:18:16,[],mencapai impianmu,netral,0
375,1881219069774631184,1879020252438425600,odelia_halena,Hari ini adalah hari untuk mencapai impianmu! #MotivasiHariIni,2025-03-17 04:18:16,[],mencapai impianmu,netral,0
376,1881109704145064442,2742147296,danielgintingm,#MotivasiHariIni : TEGARLAH TERUSLAH MELANGKAH semua yang Anda butuhkan akan datang kepada Anda pada waktu yang tepat percayalah. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/1gnJlp2iZG,2025-03-17 04:18:16,"['1', '2']",tegarlah teruslah melangkah butuhkan percayalah,netral,0
377,1880665815562985957,1833853418529800192,jaylas1205,Jangan takut untuk bermimpi besar. Kreativitas adalah kunci kesuksesan. Teruslah berinovasi tidak ada batasan untuk berkarya. #MotivasiHariIni #InspirasiPagi #SemangatBaru #KesempatanBaru #JanganMenyerah https://t.co/p06ucpHk93,2025-03-17 04:18:16,"['06', '93']",takut bermimpi kreativitas kunci kesuksesan teruslah berinovasi batasan berkarya,positif,9
378,1880537679647142117,1880531054202888192,Ml76530Ml,Bangkitkan semangatmu! Tonton animasi motivasi ini sekarang! https://t.co/tTS1suZtGM #MotivasiHariIni #AnimasiInspirasional,2025-03-17 04:18:16,['1'],bangkitkan semangatmu tonton animasi motivasi,negatif,-7
379,1880381692701294889,2742147296,danielgintingm,#MotivasiHariIni : LAKUKAN PROSESNYA DENGAN USAHA DAN UPAYA TERBAIK AGAR MENDAPATKAN HASIL TERBAIK INGAT PROSES TAKKAN PERNAH MENGKHIANATI HASIL Terkadang kita mengalami kegagalan karena kita terlalu mengkhawatirkan keberhasilan itu sendiri. https://t.co/iv5Yk8oYAh,2025-03-17 04:18:16,"['5', '8']",lakukan prosesnya usaha upaya terbaik hasil terbaik proses takkan mengkhianati hasil terkadang mengalami kegagalan mengkhawatirkan keberhasilan,positif,4
380,1880021537560080393,2742147296,danielgintingm,#MotivasiHariIni : Cerita sukses sering kali kita dengar namun sayangnya itu bukanlah cerita sukses kita sendiri. AYO BANGKIT SEMANGATLAH CIPTAKAN CERITA SUKSESMU SENDIRI. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/vHzvM5QRmr,2025-03-17 04:18:16,['5'],cerita sukses kali dengar sayangnya cerita sukses ayo bangkit semangatlah ciptakan cerita suksesmu,negatif,-7
381,1879297271462027660,2742147296,danielgintingm,#MotivasiHariIni : KEGIGIHANMU ADALAH KUNCI DALAM PROSES MEWUJUDKAN MIMPIMU Tetap semangat tiada yang bisa mengalahkan kegigihan tidak juga bakat kejeniusan atau kepandaian. Ketekunan dan tekad melebihi semua itu. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/LzjNq1q4GW,2025-03-17 04:18:16,"['1', '4']",kegigihanmu kunci proses mewujudkan mimpimu semangat tiada mengalahkan kegigihan bakat kejeniusan kepandaian ketekunan tekad melebihi,negatif,-9
382,1877320667260985408,1475675071125413888,FelixPantow_,Tidak ada langkah kecil yang sia-sia jika dilakukan dengan tekad yang besar. Teruslah melangkah karena setiap usaha mendekatkan kita pada tujuan yang luar biasa. #MotivasiHariIni #JanganMenyerah https://t.co/4raQCIg6Hb,2025-03-17 04:18:16,"['4', '6']",langkah siasia tekad teruslah melangkah usaha mendekatkan tujuan,negatif,-3
383,1877120783253639352,2742147296,danielgintingm,#MotivasiHariIni : KEKHAWATIRAN HANYALAH SEMENTARA NAMUN PENYESALAN AKAN BERLAKU SEUMUR HIDUP Selagi ada kesempatan raihlah peluang jangan biarkan berlalu begitu saja agar tidak menyesal nantinya. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/3wkMd9a8Fc,2025-03-17 04:18:16,"['3', '9', '8']",kekhawatiran penyesalan berlaku seumur hidup selagi kesempatan raihlah peluang biarkan menyesal,negatif,-17
384,1876760618683769021,2742147296,danielgintingm,#MotivasiHariIni : Apa yang tidak berhasil dilakukan hari ini kelak suatu hari kan berhasil TETAPLAH MENCOBA! #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/hbr452nJq5,2025-03-17 04:18:16,"['452', '5']",berhasil kelak berhasil tetaplah mencoba,positif,6
385,1876484285810835725,1749369327101554688,JendelaKataID,7/366 Keramik pecah bisa jadi karya seni yang lebih indah kalau kita tahu cara merangkainya. Sama seperti hidup semua bisa diperbaiki. #KintsugiHidup #MotivasiHariIni,2025-03-17 04:18:16,"['7', '366']",7366 keramik pecah karya seni indah merangkainya hidup diperbaiki,negatif,-7
386,1876396609648644106,2742147296,danielgintingm,#MotivasiHariIni : Namanya kesempatan selalu tak terduga kedatangannya siap sedialah selalu untuk menangkap setiap kesempatan yang datang karena KESEMPATAN YANG DIGUNAKAN DENGAN BAIK BISA MENDATANGKAN KEBERHASILAN. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/4ebU9wehN4,2025-03-17 04:18:16,"['4', '9', '4']",namanya kesempatan terduga kedatangannya sedialah menangkap kesempatan kesempatan keberhasilan,negatif,-3
387,1876153430634639501,2151432885,wendymuhammadwm,Kata siapa aku kuat? Malamku penuh tangis siangku tertutup tawa. Kadang kita terlihat tegar padahal hati sedang rapuh. Tapi percayalah badai pasti berlalu. #DrakorVibes #HidupItuPerjuangan #PelangiSetelahHujan #EmosiDrakor #FYP #QuotesKehidupan #MotivasiHariIni https://t.co/2TDp3nXE5B,2025-03-17 04:18:16,"['2', '3', '5']",kuat malamku penuh tangis siangku tertutup tawa kadang tegar hati rapuh percayalah badai,negatif,-20
388,1876146324669968510,1867759951713906691,klikebookid,Hidup stuck itu berat tapi jangan biarkan itu mendefinisikanmu. Ambil 3 langkah kecil ini mulai hari ini dan lihat perubahan besar dalam hidupmu. #BangkitDariStuck #MotivasiHariIni #PerubahanHidup #TipsKesuksesan #BlueprintKesuksesan https://t.co/02PqykOQQQ,2025-03-17 04:18:16,"['3', '02']",hidup stuck berat biarkan mendefinisikanmu ambil 3 langkah lihat perubahan hidupmu,negatif,-1
389,1876036841713078359,2742147296,danielgintingm,#MotivasiHariIni : NIKMATNYA KEBERHASILAN SEBENARNYA TERLETAK PADA PROSES MERAIHNYA BUKAN PADA HASILNYA Cara sukses mungkin bisa ditiru orang lain namun kenikmatan proses mencapainya harus dialami masing-masing. #TetapSemangat #TetapOptimis #PantangMenyerah https://t.co/d5cb1OKIuc,2025-03-17 04:18:16,"['5', '1']",nikmatnya keberhasilan terletak proses meraihnya hasilnya sukses ditiru orang kenikmatan proses mencapainya dialami masingmasing,positif,9
390,1875940595543470563,1874890615223390208,whoopxixixi,Awal tahun masih terasa segar tapi ingat bukan cuma kalender yang harus berubah mindset juga! Fokus konsisten dan bikin tahun ini lebih baik dari sebelumnya. #MotivasiHariIni #AwalTahun,2025-03-17 04:18:16,[],segar kalender berubah mindset fokus konsisten bikin,positif,2
391,1875745747829964872,1729531817089507328,kureiruu,ngerakit meja belajar 2 jam sendirian ga kelar2 hampir mninggal anj tapi ak ingat minase aja bisa kok bertahan hidup 5 tahun tanpa hirukawa masa ak gabisa #MotivasiHariIni #JanganMenyerah https://t.co/lBkjHzHwjk,2025-03-17 04:18:16,"['2', '2', '5']",ngerakit meja belajar 2 jam ga kelar2 mninggal anj ak minase aja bertahan hidup 5 hirukawa ak gabisa,negatif,-4
392,1875483282131054783,1056903218574151681,toni071982,Jangan takut untuk gagal karena dari kegagalan kita belajar dan tumbuh. Tetap fokus percaya pada dirimu sendiri dan kerjakan yang terbaik. Setiap harinya adalah kesempatan untuk menjadi versi terbaik dari dirimu! #MotivasiHariIni #SemangatPagi,2025-03-17 04:18:16,[],takut gagal kegagalan belajar tumbuh fokus percaya dirimu kerjakan terbaik harinya kesempatan versi terbaik dirimu,positif,3
393,1875062824915091862,1749369327101554688,JendelaKataID,Jangan takut gagal karena setiap kegagalan adalah langkah kecil menuju kesuksesan. Tetap bergerak tetap percaya dan jangan menyerah pada mimpimu. #MotivasiHariIni #SemangatHidup #NeverGiveUp,2025-03-17 04:18:16,[],takut gagal kegagalan langkah kesuksesan bergerak percaya menyerah mimpimu,negatif,-6
394,1873742347709943924,1056903218574151681,toni071982,Selamat pagi! Mulai hari ini dengan semangat dan motivasi. Ingatlah bahwa kesuksesan dimulai dari langkah pertama. Jangan ragu untuk memulai! #MotivasiHariIni #Senin #Semangat #Kesuksesan #Inspirasi https://t.co/B0hqNGw01D,2025-03-17 04:18:16,"['0', '01']",selamat pagi semangat motivasi ingatlah kesuksesan langkah ragu,negatif,-1
395,1873149754445840804,2268898844,Erwinbinjai,Hai temen-temen! Selamat pagi dari Regarcommerce! Mulai hari ini dengan semangat 1000 watt &amp; keceriaan yang nge-boost mood! Dapatkan motivasi di sini! #Regarcommerce #MotivasiHariIni #SemangatBaru https://t.co/o08XliI4oO https://t.co/4HpamjIXyb,2025-03-17 04:18:16,"['1000', '08', '4', '4']",hai tementemen selamat pagi regarcommerce semangat 1000 watt amp keceriaan ngeboost mood dapatkan motivasi,positif,4
396,1873149575336472708,1616370152710471680,Erwinregar8,Hai temen-temen! Selamat pagi dari Regarcommerce! Dapatkan suntikan semangat anti-mager untuk hari ini! Yuk mulai hari dengan keceriaan &amp; raih produktivitas maksimal! ️ [https://t.co/uU6WeBriRN](https://t.co/uU6WeBriRN) #Regarcommerce #SemangatPagi #MotivasiHariIni https://t.co/sB0k36nIdh,2025-03-17 04:18:16,"['6', '6', '0', '36']",hai tementemen selamat pagi regarcommerce dapatkan suntikan semangat antimager yuk keceriaan amp raih produktivitas maksimal,positif,14
397,1873050543859679712,1712821947661484032,catcimol,jangan pernah masuk ke dunia retail kalo lu gamau mati muda #motivasihariini,2025-03-17 04:18:16,[],masuk dunia retail kalo lu gamau mati muda,negatif,-16
398,1872696280268587508,2151432885,wendymuhammadwm,Setiap langkah adalah doa. Jangan menyerah. Bersyukurlah jika kamu sudah sampai di sana. #PerjuanganHidup #MotivasiHidup #DramaKehidupan #KisahInspiratif #FYP #Viral #PencariKerja #BersyukurSelalu #DrakorQuotes #SemangatTerus #PejuangKerja #HarapanBaru #MotivasiHariIni https://t.co/zWAyWTCkYg,2025-03-17 04:18:16,[],langkah doa menyerah bersyukurlah,negatif,-4
399,1872247557038248165,1787356659456802816,Kefashowanta,Parasit yang beban aja bisa hidup masa lu takut #MotivasiHariIni,2025-03-17 04:18:16,[],parasit beban aja hidup lu takut,negatif,-12
400,1871553723513938399,1597531078943592448,AnhietaHsndn,Ketakutanmu adalah musuh terbesarmu. Hadapi bukan lari. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/dO5hiEOJXi,2025-03-17 04:18:16,['5'],ketakutanmu musuh terbesarmu hadapi lari,negatif,-6
401,1871553386551848971,1597531078943592448,AnhietaHsndn,Hanya kamu yang bisa menentukan seberapa jauh kamu akan pergi. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/CShqQPsUJd,2025-03-17 04:18:16,[],menentukan pergi,negatif,-3
402,1871553053645774971,1597531078943592448,AnhietaHsndn,Keberhasilan dimulai dari pikiran. Apa yang kamu pikirkan itu yang kamu wujudkan. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/biBY4QhFgc,2025-03-17 04:18:16,['4'],keberhasilan pikiran pikirkan wujudkan,netral,0
403,1871552740389990432,1597531078943592448,AnhietaHsndn,Dunia ini milik mereka yang berani mencoba. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/VnWGA8qbFr,2025-03-17 04:18:16,['8'],dunia milik berani mencoba,negatif,-1
404,1871552411543990469,1597531078943592448,AnhietaHsndn,Waktu akan selalu menunjukkan mana yang tulus dan mana yang palsu. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/VfJ3TroXVu,2025-03-17 04:18:16,['3'],tulus palsu,positif,4
405,1871552026704003521,1597531078943592448,AnhietaHsndn,Kadang kalah adalah pelajaran terbaik untuk menang. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/TOpWak0l1n,2025-03-17 04:18:16,"['0', '1']",kadang kalah pelajaran terbaik menang,positif,1
406,1871551582514581708,1597531078943592448,AnhietaHsndn,Jika kamu ingin hasil besar siaplah dengan pengorbanan besar. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/mbR2CEywFo,2025-03-17 04:18:16,['2'],hasil siaplah pengorbanan,positif,3
407,1871551252213203429,1597531078943592448,AnhietaHsndn,Kamu nggak akan pernah tahu seberapa kuat kamu sampai kekuatan jadi satu-satunya pilihan. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/0vSsJmRUu7,2025-03-17 04:18:16,"['0', '7']",nggak kuat kekuatan satusatunya pilihan,positif,2
408,1871550905746931880,1597531078943592448,AnhietaHsndn,Rasa takut adalah penjara. Ambisi adalah kunci kebebasan. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/bGrB1QkpY9,2025-03-17 04:18:16,"['1', '9']",takut penjara ambisi kunci kebebasan,negatif,-1
409,1871550517903851793,1597531078943592448,AnhietaHsndn,Jangan hidup untuk membuktikan sesuatu ke orang lain. Hiduplah untuk dirimu sendiri. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/yFC82gseYW,2025-03-17 04:18:16,['82'],hidup membuktikan orang hiduplah dirimu,negatif,-9
410,1871550085752127661,1597531078943592448,AnhietaHsndn,Kegagalan terbesarmu adalah saat kamu berhenti mencoba. #anhietahasanuddin #quotes #motivasihariini #motivasi #inspirasi https://t.co/yuA6zYK50r,2025-03-17 04:18:16,"['6', '50']",kegagalan terbesarmu berhenti mencoba,netral,0
411,1870252387757379958,2742147296,danielgintingm,#MotivasiHariIni : JANGAN BIARKAN KERAGUANMU MENGHALANGI LANGKAHMU PERTEBAL KEYAKINANMU AGAR MENIPIS KERAGUANMU keraguan hanya membuatmu kehilangan hal baik yg mungkin dimenangkan dengan takut mencoba.Buang jauh keraguanmu sebelum ia merebut mimpimu #TetapSemangat #TetapOptimis https://t.co/1E1xZTrCBQ,2025-03-17 04:18:16,"['1', '1']",biarkan keraguanmu menghalangi langkahmu pertebal keyakinanmu menipis keraguanmu keraguan membuatmu kehilangan yg dimenangkan takut mencobabuang keraguanmu merebut mimpimu,negatif,-17
412,1869895495478612196,1536545794295312385,indagjabar,Bahagia itu sederhana Kebahagiaan datang dari iman yang tertanam di hati dan amal kebaikan yang kita lakukan untuk diri sendiri dan orang lain. Mulai dari sekarang yuk perbanyak amal saleh #JumatPenuhMakna #MotivasiHariIni #jawabarat #IndagPESAT #disperindagjabar https://t.co/OIPHizudjY,2025-03-17 04:18:16,[],bahagia sederhana kebahagiaan iman tertanam hati amal kebaikan lakukan orang yuk perbanyak amal saleh,positif,4
413,1869876599140823242,2742147296,danielgintingm,#MotivasiHariIni : KEYAKINAN AKAN MERAIH KEBERHASILAN ADALAH MODAL DASAR DALAM MELAKUKAN APAPUN Keraguan tidak akan meneguhkan keyakinan malah sebaliknya akan melemahkan. Singkirkan keraguan sebelum melangkah. #TetapSemangat #TetapOptimis https://t.co/jR7pIZZNmy,2025-03-17 04:18:16,['7'],keyakinan meraih keberhasilan modal dasar apapun keraguan meneguhkan keyakinan melemahkan singkirkan keraguan melangkah,negatif,-6
414,1869832691090366833,1067221938,gal_galih,Setiap hari adalah kesempatan baru untuk belajar dan tumbuh. Mari kita hadapi tantangan dengan semangat dan tekad yang kuat. #MotivasiHariIni #SemangatBaru,2025-03-17 04:18:16,[],kesempatan belajar tumbuh mari hadapi tantangan semangat tekad kuat,negatif,-5
415,1869639687306129429,1752691829596938240,AsadUmay,@omanbdur @fauzii_khsan @tanyarlfes Kalau orang lain bisa Ya pasti..... KITA BELUM TENTU #motivasihariini,2025-03-17 04:18:16,[],orang ya,positif,4
416,1869265849590374908,1762671082585411584,beritarealita,Setiap langkah kecil yang kamu ambil hari ini akan membawa kamu lebih dekat ke impianmu. Jangan pernah berhenti mencoba! #MotivasiHariIni #Semangat,2025-03-17 04:18:16,[],langkah ambil membawa impianmu berhenti mencoba,negatif,-1
417,1868849983577084338,3272433726,pesanstempel,Mulai dari langkah kecil karena ide hebat tak akan berarti tanpa tindakan. #MotivasiHariIni #Flashindo #KutipanInspiratiff #BerkreasiTanpaBatas https://t.co/hK9gKttzwy,2025-03-17 04:18:16,['9'],langkah ide hebat tindakan,positif,7
418,1868422931581378690,2742147296,danielgintingm,#MotivasiHariIni : KEGAGALAN HANYALAH PEMBUKTIAN BAHWA CARA YANG DIAMBIL BELUM TEPAT MASIH BANYAK CARA LAINNYA COBA LAGI! Bila telah diperjuangkan dengan sungguh-sungguh baik hasilnya berhasil atau gagal sesungguhnya semangat perjuangan itu adalah keberhasilan tersendiri https://t.co/S1KxSY2X70,2025-03-17 04:18:16,"['1', '2', '70']",kegagalan pembuktian diambil coba diperjuangkan sungguhsungguh hasilnya berhasil gagal sesungguhnya semangat perjuangan keberhasilan tersendiri,positif,1
